id,regency_id,name
1115020,1115,Darul Makmur,23662
1115021,1115,Kuala Pesisir,23665
1115040,1115,Seunagan,23671
1115050,1115,Seunagan Timur,23673
1115041,1115,Suka Makmue,23674
1115022,1115,Tadu Raya,23664
1115011,1115,Tripa Makmur,23663
1220010,1220,Barumun,22763
1220070,1220,Aek Bilah,22759
1220080,1220,Dolok Sigompulon,22785
1220060,1220,Halongonan,22784
1220040,1220,Dolok,22756
1220020,1220,Padang Bolak Julu,22781
1220030,1220,Portibi,22782
1220050,1220,Simangambat,22783
7309050,7309,Balocci,90662
7309060,7309,Bungoro,90651
7309070,7309,Labakkang,90653
7309020,7309,Liukang Kalmas,90672
7309010,7309,Liukang Kalmas,90672
7309030,7309,Liukang Tupabbiring,90671
7309031,7309,Liukang Tupabbiring Utara,90674
7309080,7309,Marang,90654
7309092,7309,Mandalle,90652
7309041,7309,Marang,90654
7309040,7309,Marang,90654
7309091,7309,Segeri,90655
7309051,7309,Tondong Tallasa,90661
3674040,3674,Ciputat,15411
3674050,3674,Ciputat Timur,15441
3674030,3674,Pamulang,15431
3674060,3674,Pondok Aren,15421
3674020,3674,Serpong,15311
3674070,3674,Serpong Utara,15331
3674010,3674,Setu,15341
3324070,3324,Boja,51381
3324090,3324,Brangsong,51371
3324150,3324,Cepiring,51352
3324110,3324,Gemuh,51356
3324080,3324,Kaliwungu,51372
3324081,3324,Kaliwungu Selatan,51374
3324140,3324,Kangkung,51353
3324170,3324,Kendal,51311
3324060,3324,Limbangan,51383
3324101,3324,Kangkung,51353
3324030,3324,Pageruyung,51361
3324040,3324,Patean,51364
3324160,3324,Patebon,51351
3324100,3324,Gemuh,51356
3324010,3324,Plantungan,51362
3324111,3324,Ringinarum,51358
3324130,3324,Rowosari,51354
3324050,3324,Singorojo,51382
3324020,3324,Sukorejo,51363
3324120,3324,Weleri,51355
7411010,7411,Aere,93578
7411040,7411,Dangia,93577
7411050,7411,Ladongi,93573
7411080,7411,Lalolae,93581
7411020,7411,Lambandia,93579
7411060,7411,Loea,93574
7411090,7411,Mowewe,93571
7411100,7411,Tinondo,93582
7411070,7411,Tirawuta,93572
7411120,7411,Ueesi,93583
7411110,7411,Uluiwoi,93575
3276050,3276,Beji,16421
3276011,3276,Bojongsari,16521
3276031,3276,Cilodong,16471
3276040,3276,Cimanggis,16451
3276061,3276,Cinere,16541
3276021,3276,Cipayung,16441
3276060,3276,Limo,16531
3276020,3276,Pancoran Mas,16431
3276010,3276,Sawangan,16511
3276030,3276,Sukmajaya,16411
3276041,3276,Tapos,16461
7571023,7571,Dumbo Raya,96168
7571011,7571,Dungingi,96145
7571022,7571,Hulonthalangi,96116
7571010,7571,Kota Barat,96131
7571020,7571,Kota Selatan,96111
7571031,7571,Kota Tengah,96156
7571021,7571,Kota Timur,96162
7571030,7571,Kota Utara,96121
7571032,7571,Sipatana,96124
5313130,5313,Cibal,86591
5313110,5313,Langke Rembong,86511
5313122,5313,Lelak,86559
5313123,5313,Rahong Utara,86558
5313140,5313,Reok,86592
5313141,5313,Reok Barat,86593
5313120,5313,Ruteng,86551
5313040,5313,Satar Mese,86561
5313041,5313,Satar Mese Barat,86562
5313121,5313,Wae Rii,86595
3520130,3520,Barat,63393
3520100,3520,Bendo,63384
3520120,3520,Karangrejo,63395
3520121,3520,Karas,63396
3520131,3520,Kartoharjo,63394
3520050,3520,Kawedanan,63382
3520030,3520,Lembeyan,63372
3520060,3520,Magetan,63311
3520110,3520,Maospati,63392
3520061,3520,Ngariboyo,63351
3520041,3520,Nguntoronadi,63381
3520080,3520,Ngariboyo,63351
3520020,3520,Parang,63371
3520070,3520,Plaosan,63361
3520010,3520,Poncol,63362
3520071,3520,Sidorejo,63363
3520090,3520,Sukomoro,63391
3520040,3520,Takeran,63383
1373030,1373,Barangin,27421
1373020,1373,Lembah Segar,27411
1373010,1373,Silungkang,27431
1373040,1373,Talawi,27441
6211061,6211,Damang Batu,74554
6211060,6211,Kahayan Hulu Utara,74553
6211040,6211,Kurun,74511
6211010,6211,Mahuning Raya,74563
6211011,6211,Mahuning Raya,74563
6211031,6211,Mihing Raya,74572
6211062,6211,Kahayan Hulu Utara,74553
6211020,6211,Mahuning Raya,74563
6211022,6211,Mahuning Raya,74563
6211021,6211,Mahuning Raya,74563
6211030,6211,Sepang Simin,74571
6211050,6211,Sepang Simin,74571
1808030,1808,Banjar Agung,34682
1808032,1808,Banjar Baru,34686
1808031,1808,Banjar Agung,34682
1808057,1808,Dente Teladas,34676
1808040,1808,Gedung Aji,34681
1808056,1808,Gedung Aji Baru,34671
1808053,1808,Gedung Meneng,34677
1808050,1808,Menggala,34611
1808058,1808,Menggala Timur,34621
1808042,1808,Meraksa Aji,34683
1808041,1808,Penawar Aji,34684
1808051,1808,Penawar Tama,34673
1808055,1808,Rawa Pitu,34672
1808052,1808,Rawa Jitu Selatan,34674
1808054,1808,Rawa Jitu Timur,34675
7317040,7317,Bajo,91995
7317041,7317,Bajo Barat,91943
7317050,7317,Basse Sangtempe,91992
7317030,7317,Belopa,91994
7317032,7317,Belopa Utara,91947
7317070,7317,Bua,91991
7317031,7317,Kamanre,91946
7317090,7317,Lamasi,91952
7317093,7317,Lamasi Timur,91952
7317010,7317,Larompong,91997
7317011,7317,Larompong Selatan,91998
7317051,7317,Latimojong,91942
7317061,7317,Ponrang,91999
7317062,7317,Ponrang Selatan,91945
7317020,7317,Suli,91996
7317021,7317,Suli Barat,91944
7317080,7317,Walenrang,91951
7317092,7317,Walenrang Barat,91958
7317081,7317,Walenrang Timur,91959
7317091,7317,Walenrang Utara,91957
3604200,3604,Anyar,42166
3604091,3604,Bandung,42179
3604050,3604,Baros,42173
3604261,3604,Binuang,42196
3604210,3604,Bojonegara,42154
3604260,3604,Carenang,42195
3604120,3604,Cikande,42186
3604080,3604,Baros,42173
3604010,3604,Anyar,42166
3604030,3604,Ciomas,42164
3604240,3604,Ciruas,42182
3604041,3604,Gunung Sari,42169
3604100,3604,Jawilan,42177
3604121,3604,Kibin,42185
3604110,3604,Kopo,42178
3604130,3604,Kragilan,42184
3604220,3604,Kramatwatu,42161
3604251,3604,Lebak Wangi,42197
3604190,3604,Mancak,42165
3604040,3604,Pabuaran,42163
3604020,3604,Pabuaran,42163
3604090,3604,Pamarayan,42176
3604060,3604,Baros,42173
3604250,3604,Pontang,42192
3604211,3604,Pulo Ampel,42155
3604271,3604,Tanara,42194
3604270,3604,Tirtayasa,42193
3604061,3604,Tunjung Teja,42174
3604180,3604,Waringinkurung,42153
7174030,7174,Kotamobagu Barat,95711
7174010,7174,Kotamobagu Selatan,95717
7174020,7174,Kotamobagu Timur,95712
7174040,7174,Kotamobagu Utara,95714
7207011,7207,Biau,94564
7207030,7207,Bokat,94566
7207031,7207,Bukal,94573
7207040,7207,Bunobogu,94567
7207041,7207,Gadung,94574
7207012,7207,Karamat,94571
7207010,7207,Lakea,94563
7207020,7207,Momunu,94565
7207050,7207,Paleleh,94568
7207051,7207,Paleleh Barat,94569
7207021,7207,Tiloan,94572
6571030,6571,Tarakan Barat,77111
6571020,6571,Tarakan Tengah,77113
6571010,6571,Tarakan Timur,77123
6571040,6571,Tarakan Utara,77116
9105141,9105,Manokwari Barat,98311
9105144,9105,Manokwari Selatan,98315
9105142,9105,Manokwari Timur,98313
9105143,9105,Manokwari Utara,98316
9105170,9105,Masni,98357
9105120,9105,Prafi,98356
9105171,9105,Mubrani,98375
9105146,9105,Mubrani,98375
9105110,9105,Warmare,98352
7501041,7501,Dulupi,96371
7501031,7501,Mananggu,96352
7501050,7501,Paguyaman,96361
7501052,7501,Paguyaman Pantai,96372
7501040,7501,Tilamuta,96311
7501051,7501,Wonosari,96362
9415060,9415,Agats,99777
9415050,9415,Akat,99779
9415032,9415,Ayip,99776
9415012,9415,Der Koumur,99773
9415020,9415,Fayit,99782
9415051,9415,Jetsy,99777
9415073,9415,Joerat,99777
9415041,9415,Kolf Braza,99766
9415011,9415,Kopay,99773
9415010,9415,Pantai Kasuari,99773
9415074,9415,Pulau Tiga,99778
9415013,9415,Safan,99773
9415070,9415,Sawa Erma,99778
9415031,9415,Sirets,99776
9415040,9415,Suator,99766
9415071,9415,Suru-suru,99778
9415072,9415,Unir Sirau,99778
7316050,7316,Alla,91754
7316040,7316,Anggeraja,91752
7316030,7316,Baraka,91753
7316053,7316,Baroko,91757
7316011,7316,Bungin,91763
7316031,7316,Buntu Batu,91759
7316021,7316,Cendana,91762
7316051,7316,Curio,91755
7316020,7316,Enrekang,91711
7316010,7316,Maiwa,91761
7316041,7316,Malua,91756
7316052,7316,Masalle,91758
9103040,9103,Teluk Duairi,98592
9103022,9103,Kuri Wamesa,98596
9103010,9103,Naikere,98595
9103051,9103,Nikiwar,98582
9103021,9103,Rasiei,98591
9103041,9103,Roon,98599
9103061,9103,Roswar,98584
9103070,9103,Rumberpon,98585
9103071,9103,Soug Jaya,98586
9103060,9103,Wamesa,98583
9103030,9103,Wasior,98593
9103050,9103,Windesi,98581
1407042,1407,Bangun Purba,28571
1407072,1407,Bonai Darussalam,28569
1407021,1407,Kabun,28567
1407060,1407,Kepenuhan,28559
1407061,1407,Kepenuhan Hulu,28573
1407070,1407,Kunto Darussalam,28556
1407071,1407,Pagaran Tapah Darussalam,28568
1407011,1407,Pendalian IV Koto,28553
1407040,1407,Rambah,28511
1407041,1407,Rambah Hilir,28572
1407030,1407,Rambah Samo,28565
1407010,1407,Rokan IV Koto,28555
1407050,1407,Tambusai,28558
1407051,1407,Tambusai Utara,28575
1407020,1407,Tandun,28566
1407022,1407,Ujung Batu,28554
8172010,8172,Pulau-Pulau Kur,97625
8172040,8172,Pulau Dullah Selatan,97611
8172030,8172,Pulau Dullah Utara,97615
8172020,8172,Tayando Tam,97621
3279010,3279,Banjar,46311
3279040,3279,Langensari,46341
3279030,3279,Pataruman,46322
3279020,3279,Purwaharja,46331
7405020,7405,Andoolo,93811
7405022,7405,Andoolo,93817
7405110,7405,Angata,93862
7405032,7405,Baito,93852
7405112,7405,Basala,93863
7405111,7405,Benua,93861
7405021,7405,Buke,93884
7405050,7405,Kolono,93893
7405080,7405,Konda,93874
7405041,7405,Laeya,93887
7405040,7405,Lainea,93881
7405011,7405,Basala,93863
7405100,7405,Landono,93873
7405060,7405,Laonti,93892
7405070,7405,Moramo,93891
7405071,7405,Moramo Utara,93894
7405101,7405,Mowila,93876
7405030,7405,Palangga,93883
7405031,7405,Palangga Selatan,93886
7405090,7405,Ranomeeto,93871
7405091,7405,Ranomeeto Barat,93877
7405102,7405,Andoolo,93817
7405010,7405,Tinanggea,93885
7405081,7405,Konda,93874
1276050,1276,Binjai Barat,20716
1276020,1276,Binjai Kota,20711
1276010,1276,Binjai Selatan,20721
1276030,1276,Binjai Timur,20731
1276040,1276,Binjai Utara,20741
8204030,8204,Bacan,97911
8204050,8204,Bacan Barat,97916
8204053,8204,Bacan Barat Utara,97917
8204033,8204,Bacan Selatan,97912
8204040,8204,Bacan Timur,97914
8204041,8204,Bacan Timur Selatan,97915
8204042,8204,Bacan Timur Tengah,97913
8204034,8204,Kepulauan Botanglomang,97923
8204080,8204,Gane Barat,97955
8204081,8204,Gane Barat Selatan,97957
8204082,8204,Gane Barat Utara,97956
8204090,8204,Gane Barat,97955
8204092,8204,Gane Timur Selatan,97953
8204091,8204,Gane Timur Tengah,97952
8204051,8204,Kasiruta Barat,97924
8204052,8204,Kasiruta Timur,97925
8204060,8204,Kayoa,97931
8204061,8204,Kayoa Barat,97933
8204062,8204,Kayoa Selatan,97934
8204063,8204,Kayoa Utara,97932
8204083,8204,Kepulauan Joronga,97954
8204071,8204,Makian Barat,97942
8204031,8204,Mandioli Selatan,97921
8204032,8204,Mandioli Utara,97922
8204020,8204,Obi,97961
8204021,8204,Obi Barat,97968
8204010,8204,Obi Selatan,97962
8204022,8204,Obi Timur,97963
8204023,8204,Obi Utara,97969
8204070,8204,Pulau Makian,97941
3673030,3673,Cipocok Jaya,42121
3673010,3673,Curug,42131
3673060,3673,Kasemen,42141
3673040,3673,Serang,42111
3673050,3673,Taktakan,42145
3673020,3673,Walantaka,42135
1172010,1172,Sukajaya,23521
1172020,1172,Sukakarya,23512
7313090,7313,Belawa,90953
7313040,7313,Bola,90984
7313101,7313,Gilireng,90954
7313110,7313,Keera,90993
7313070,7313,Majauleng,90991
7313100,7313,Maniangpajo,90952
7313030,7313,Pammana,90971
7313061,7313,Penrang,90983
7313120,7313,Pitumpanua,90992
7313010,7313,Sabangparu,90961
7313060,7313,Sajoanging,90982
7313050,7313,Takkalalla,90981
7313080,7313,Tanasitolo,90951
7313020,7313,Tempe,90911
6308040,6308,Amuntai Selatan,71452
6308050,6308,Amuntai Tengah,71411
6308070,6308,Amuntai Utara,71471
6308020,6308,Babirik,71454
6308060,6308,Banjang,71451
6308010,6308,Danau Panggang,71453
6308071,6308,Haur Gading,71472
6308011,6308,Paminggir,71457
6308030,6308,Banjang,71451
6308031,6308,Sungai Tabukan,71456
1804072,1804,Bandar Sribhawono,34376
1804020,1804,Batanghari,34381
1804092,1804,Batanghari Nuban,34373
1804081,1804,Braja Selebah,34397
1804091,1804,Bumi Agung,34374
1804074,1804,Gunung Pelindung,34387
1804060,1804,Jabung,34384
1804070,1804,Labuhan Maringgai,34398
1804082,1804,Labuhan Ratu,34375
1804063,1804,Marga Sekampung,34389
1804040,1804,Marga Tiga,34395
1804071,1804,Mataram Baru,34399
1804073,1804,Melinting,34388
1804010,1804,Metro Kibang,34379
1804061,1804,Pasir Sakti,34386
1804100,1804,Pekalongan,34391
1804120,1804,Purbolinggo,34392
1804110,1804,Raman Utara,34371
1804030,1804,Pasir Sakti,34386
1804050,1804,Sekampung Udik,34383
1804090,1804,Sukadana,34311
1804062,1804,Batanghari,34381
1804121,1804,Way Bungur,34372
1804080,1804,Way Jepara,34396
6402070,6402,Barong Tongkok,75711
6402051,6402,Bentian Besar,75778
6402010,6402,Bongan,75772
6402060,6402,Damai,75777
6402020,6402,Jempang,75773
6402071,6402,Linggang Bigung,75754
6402082,6402,Mook Manaar Bulatn,75753
6402080,6402,Melak,75765
6402050,6402,Muara Lawa,75775
6402040,6402,Muara Pahu,75774
6402061,6402,Nyuatan,75751
6402030,6402,Penyinggahan,75763
6402081,6402,Sekolaq Darat,75764
6402041,6402,Siluq Ngurai,75771
8201130,8201,Ibu,97754
8201131,8201,Ibu Selatan,97758
8201090,8201,Ibu,97754
8201091,8201,Jailolo Selatan,97757
8201140,8201,Ibu Utara,97759
8201100,8201,Sahu,97753
8201101,8201,Ibu Selatan,97758
6109060,6109,Belitang,79587
6109050,6109,Belitang Hilir,79586
6109070,6109,Belitang Hulu,79588
6109010,6109,Nanga Mahap,79585
6109020,6109,Nanga Taman,79584
6109040,6109,Sekadau Hilir,79582
6109030,6109,Sekadau Hulu,79583
2171051,2171,Batam Kota,29411
2171061,2171,Batu Aji,29441
2171080,2171,Batu Ampar,29421
2171010,2171,Belakang Padang,29492
2171081,2171,Bengkong,29426
2171020,2171,Bulang,29471
2171030,2171,Galang,29481
2171070,2171,Lubuk Baja,29431
2171050,2171,Nongsa,29416
2171041,2171,Sagulung,29451
2171060,2171,Sekupang,29445
5205020,5205,Dompu,84211
5205050,5205,Kempo,84261
5205040,5205,Kilo,84252
5205051,5205,Manggalewa,84262
5205011,5205,Pajo,84253
5205060,5205,Pekat,84263
5205030,5205,Dompu,84215
9411040,9411,Fawi,98976
9411060,9411,Ilu,98975
9411080,9411,Mewoluk,98979
9411050,9411,Mulia,98974
9411070,9411,Tingginambut,98961
9411061,9411,Torere,98977
9411090,9411,Yamo,98962
7172030,7172,Aertembaga,95524
7172012,7172,Girian,95541
7172021,7172,Lembeh Selatan,95551
7172022,7172,Lembeh Utara,95561
7172010,7172,Madidir,95513
7172031,7172,Maesa,95511
7172011,7172,Matuari,95545
7172040,7172,Ranowulu,95531
3518150,3518,Bagor,64461
3518110,3518,Baron,64494
3518030,3518,Berbek,64473
3518120,3518,Gondang,64451
3518200,3518,Jatikalen,64492
3518090,3518,Kertosono,64496
3518190,3518,Lengkong,64493
3518040,3518,Loceret,64471
3518140,3518,Nganjuk,64411
3518020,3518,Ngetos,64474
3518180,3518,Ngluyu,64452
3518080,3518,Kertosono,64496
3518050,3518,Pace,64472
3518100,3518,Lengkong,64493
3518070,3518,Prambon,64484
3518170,3518,Rejoso,64453
3518010,3518,Sawahan,64475
3518130,3518,Sukomoro,64481
3518060,3518,Tanjunganom,64483
3518160,3518,Wilangan,64462
9432030,9432,Abenaho,99483
9432020,9432,Apalapsili,99482
9432050,9432,Benawa,99484
9432040,9432,Elelim,99481
9432010,9432,Welarek,99485
1371010,1371,Bungus Teluk Kabung,25241
1371110,1371,Koto Tangah,25171
1371090,1371,Kuranji,25151
1371030,1371,Lubuk Begalung,25221
1371020,1371,Lubuk Kilangan,25231
1371080,1371,Nanggalo,25142
1371060,1371,Padang Barat,25112
1371040,1371,Padang Selatan,25211
1371050,1371,Padang Timur,25121
1371070,1371,Padang Utara,25132
1371100,1371,Pauh,25161
9413051,9413,Ambatkwi,99664
9413032,9413,Arimop,99671
9413041,9413,Bomakia,99667
9413042,9413,Firiwage,99674
9413031,9413,Fofi,99672
9413021,9413,Iniyandit,99662
9413010,9413,Jair,99661
9413022,9413,Kombut,99662
9413040,9413,Kouh,99665
9413030,9413,Mandobo,99663
9413043,9413,Manggelum,99673
9413020,9413,Mindiptana,99662
9413011,9413,Subur,99676
9413050,9413,Waropko,99664
9413044,9413,Yaniruma,99675
3316110,3316,Banjarejo,58253
3316080,3316,Bogorejo,58262
3316050,3316,Cepu,58275
3316130,3316,Japah,58257
3316010,3316,Jati,58284
3316090,3316,Jepon,58261
3316070,3316,Jiken,58272
3316100,3316,Blora,58211
3316030,3316,Kradenan,58283
3316150,3316,Banjarejo,58253
3316140,3316,Japah,58257
3316020,3316,Randublatung,58282
3316060,3316,Sambong,58271
3316160,3316,Banjarejo,58253
3316120,3316,Kunduran,58255
1102032,1102,Danau Paris,24771
1102031,1102,Gunung Meriah,24784
1102043,1102,Kota Baharu,24774
1102022,1102,Kuala Baru,24788
1102010,1102,Pulau Banyak,24791
1102011,1102,Pulau Banyak Barat,24792
1102030,1102,Simpang Kanan,24783
1102020,1102,Gunung Meriah,24784
1102021,1102,Singkil Utara,24787
1102042,1102,Kota Baharu,24774
1102033,1102,Suro Makmur,24772
6501060,6501,Bahau Hulu,77563
6501040,6501,Kayan Hilir,77571
6501030,6501,Kayan Hulu,77572
6501020,6501,Kayan Selatan,77573
6501140,6501,Malinau Barat,77552
6501150,6501,Malinau Kota,77511
6501090,6501,Malinau Selatan,77553
6501130,6501,Malinau Utara,77551
6501110,6501,Mentarang,77555
6501050,6501,Pujungan,77562
6501010,6501,Sungai Boh,77574
3513040,3513,Bantaran,67261
3513070,3513,Banyuanyar,67275
3513140,3513,Besuk,67283
3513200,3513,Dringu,67271
3513100,3513,Gading,67285
3513190,3513,Gending,67272
3513120,3513,Kotaanyar,67293
3513150,3513,Kraksaan,67282
3513160,3513,Krejengan,67284
3513090,3513,Krucil,67288
3513030,3513,Kuripan,67262
3513050,3513,Leces,67273
3513220,3513,Lumbang,67255
3513180,3513,Maron,67276
3513130,3513,Paiton,67291
3513170,3513,Pejarakan,67281
3513110,3513,Pakuniran,67292
3513010,3513,Sukapura,67254
3513020,3513,Sumber,67263
3513240,3513,Sumberasih,67251
3513060,3513,Tegalsiwalan,67274
3513080,3513,Tiris,67287
3513230,3513,Tongas,67252
3513210,3513,Wonomerto,67253
9420040,9420,Arso,99468
9420041,9420,Arso Timur,99468
9420021,9420,Wakuwo,99446
9420043,9420,Wakuwo,99446
9420020,9420,Senggi,99465
9420050,9420,Skanto,99469
9420011,9420,Towe,99466
9420030,9420,Waris,99461
9420010,9420,Web,99466
9427011,9427,Kepulauan Aruri,98165
9427021,9427,Supiori Barat,98164
9427010,9427,Supiori Selatan,98161
9427030,9427,Supiori Timur,98163
9427020,9427,Supiori Utara,98162
1673010,1673,Dempo Selatan,31531
1673011,1673,Dempo Tengah,31536
1673020,1673,Dempo Utara,31541
1673030,1673,Pagar Alam Selatan,31526
1673040,1673,Pagar Alam Utara,31511
7312032,7312,Citta,90863
7312050,7312,Donri Donri,90853
7312031,7312,Ganra,90864
7312020,7312,Lalabata,90811
7312030,7312,Liliraja,90861
7312040,7312,Lilirilau,90871
7312060,7312,Marioriawa,90852
7312010,7312,Marioriwawo,90862
3209200,3209,Arjawinangun,45662
3209080,3209,Astanajapura,45681
3209040,3209,Babakan,45691
3209100,3209,Beber,45672
3209020,3209,Ciledug,45688
3209210,3209,Ciwaringin,45667
3209141,3209,Depok,45641
3209121,3209,Dukupuntang,45652
3209041,3209,Gebang,45694
3209230,3209,Gegesik,45664
3209211,3209,Gempol,45668
3209101,3209,Greged,45674
3209171,3209,Gunung Jati,45643
3209191,3209,Jamblang,45657
3209231,3209,Kaliwedi,45665
3209180,3209,Kapetakan,45658
3209050,3209,Karangsembung,45686
3209051,3209,Karangwareng,45695
3209162,3209,Kedawung,45653
3209190,3209,Klangenan,45656
3209060,3209,Lemahabang,45683
3209030,3209,Losari,45692
3209090,3209,Mundu,45673
3209031,3209,Pabedilan,45693
3209021,3209,Pabuaran,45696
3209130,3209,Palimanan,45661
3209081,3209,Pangenan,45682
3209201,3209,Panguragan,45663
3209011,3209,Pasaleman,45697
3209151,3209,Plered,45654
3209140,3209,Plumbon,45655
3209070,3209,Sedong,45689
3209120,3209,Sumber,45611
3209181,3209,Suranenggala,45659
3209220,3209,Susukan,45666
3209061,3209,Susukan Lebak,45685
3209111,3209,Talun,45671
3209161,3209,Tengah Tani,45642
3209010,3209,Waled,45687
3209150,3209,Weru,45644
9104070,9104,Aranday,98558
9104022,9104,Aroba,98573
9104020,9104,Babo,98571
9104050,9104,Bintuni,98551
9104091,9104,Biscoop,98562
9104053,9104,Dataran Beimes,98553
9104010,9104,Fafurwar,98574
9104023,9104,Kaitaro,98575
9104071,9104,Kamundan,98559
9104030,9104,Kuri,98576
9104051,9104,Manimeri,98552
9104092,9104,Masyeta,98563
9104090,9104,Merdey,98561
9104081,9104,Meyado,98564
9104082,9104,Moskona Barat,98566
9104080,9104,Moskona Selatan,98565
9104101,9104,Moskona Timur,98568
9104100,9104,Moskona Utara,98567
9104021,9104,Sumuri,98572
9104060,9104,Tembuni,98555
9104072,9104,Tomu,98557
9104052,9104,Tuhiba,98554
9104040,9104,Wamesa,98577
9104073,9104,Weriagar,98556
1223030,1223,Aek Kuo,21782
1223040,1223,Aek Natas,21755
1223060,1223,Kualuh Hilir,21774
1223070,1223,Kualuh Hulu,21711
1223080,1223,Kualuh Leidong,21775
1223050,1223,Kualuh Selatan,21781
1223020,1223,Marbau,21752
1223010,1223,Na IX - X,21754
7503032,7503,Buntulia,96463
7503051,7503,Dengilo,96464
7503033,7503,Dengilo,96464
7503020,7503,Lemito,96467
7503030,7503,Marisa,96411
7503050,7503,Paguat,96465
7503031,7503,Patilanggio,96451
7503010,7503,Popayato,96469
7503011,7503,Popayato Barat,96455
7503012,7503,Popayato Timur,96454
7503040,7503,Randangan,96468
7503041,7503,Taluditi,96452
7503021,7503,Wanggarasi,96453
7414050,7414,Lakudo,93763
7414020,7414,Mawasangka,93762
7414030,7414,Mawasangka Tengah,93766
7414040,7414,Mawasangka Timur,93765
7414070,7414,Sangia Wambulu,93764
7471021,7471,Abeli,93234
7471011,7471,Baruga,93116
7471013,7471,Kadia,93118
7471022,7471,Kambu,93231
7471030,7471,Kendari,93126
7471031,7471,Kendari Barat,93121
7471010,7471,Mandonga,93111
7471020,7471,Poasia,93232
7471012,7471,Puuwatu,93114
7471014,7471,Wua-Wua,93117
7412070,7412,Wawonii Barat,93491
7412050,7412,Wawonii Selatan,93493
7412060,7412,Wawonii Tengah,93492
7412010,7412,Wawonii Tenggara,93495
7412020,7412,Wawonii Timur,93494
7412030,7412,Wawonii Timur Laut,93496
7412040,7412,Wawonii Utara,93497
3326110,3326,Bojong,51156
3326140,3326,Buaran,51171
3326060,3326,Doro,51191
3326080,3326,Kajen,51161
3326010,3326,Kandangserang,51163
3326070,3326,Karanganyar,51182
3326131,3326,Karangdadap,51174
3326130,3326,Kedungwuni,51173
3326090,3326,Kesesi,51162
3326030,3326,Lebakbarang,51183
3326020,3326,Paninggaran,51164
3326040,3326,Petungkriyono,51193
3326101,3326,Siwalan,51154
3326100,3326,Sragi,51155
3326050,3326,Talun,51192
3326150,3326,Tirto,51151
3326160,3326,Wiradesa,51152
3326161,3326,Wonokerto,51153
3326120,3326,Wonopringgo,51181
1209190,1209,Bandar,21184
1209181,1209,Bandar Huluan,21193
1209191,1209,Bandar Masilam,21185
1209200,1209,Bosar Maligas,21183
1209150,1209,Dolok Batu Nanggar,21155
1209070,1209,Dolok Panribuan,21173
1209030,1209,Dolok Pardamean,21163
1209110,1209,Dolok Silau,21168
1209050,1209,Girsang Sipangan Bolon,21174
1209161,1209,Gunung Malela,21153
1209162,1209,Gunung Maligas,21194
1209021,1209,Haranggaol Horison,21166
1209061,1209,Hatonduhan,21191
1209170,1209,Huta Bayu Raja,21182
1209171,1209,Jawa Maraja Bah Jambi,21192
1209080,1209,Dolok Panribuan,21173
1209090,1209,Panei,21161
1209091,1209,Panombeian Pane,21195
1209180,1209,Pematang Bandar,21186
1209041,1209,Panombeian Pane,21195
1209011,1209,Panombeian Pane,21195
1209020,1209,Pamatang Silima Huta,21169
1209100,1209,Raya,21162
1209130,1209,Panombeian Pane,21195
1209160,1209,Panombeian Pane,21195
1209040,1209,Sidamanik,21171
1209120,1209,Silou Kahean,21157
1209010,1209,Silimakuta,21167
1209060,1209,Tanah Jawa,21181
1209140,1209,Panombeian Pane,21195
1209210,1209,Ujung Padang,21187
1207080,1207,Bilah Barat,21459
1207130,1207,Bilah Hilir,21471
1207050,1207,Bilah Hulu,21462
1207160,1207,Panai Hilir,21473
1207140,1207,Panai Hulu,21476
1207150,1207,Panai Tengah,21472
1207070,1207,Pangkatan,21477
1207210,1207,Rantau Selatan,21421
1207220,1207,Rantau Utara,21411
1206082,1206,Ajibata,22389
1206030,1206,Balige,22311
1206083,1206,Bonatua Lunasi,22387
1206051,1206,Borbor,22354
1206050,1206,Habinsaran,22383
1206040,1206,Laguboti,22381
1206080,1206,Lumban Julu,22386
1206052,1206,Nassau,22355
1206073,1206,Parmaksian,22357
1206071,1206,Pintu Pohan Meranti,22388
1206070,1206,Porsea,22384
1206072,1206,Siantar Narumonda,22356
1206061,1206,Sigumpar,22353
1206060,1206,Lumban Julu,22386
1206031,1206,Tampahan,22352
1206081,1206,Habinsaran,22383
1807050,1807,Bahuga,34763
1807010,1807,Banjit,34766
1807020,1807,Baradatu,34761
1807040,1807,Blambangan Umpu,34711
1807051,1807,Buay Bahuga,34781
1807052,1807,Bumi Agung,34782
1807021,1807,Gunung Labuhan,34767
1807030,1807,Kasui,34765
1807061,1807,Negara Batin,34772
1807042,1807,Negeri Agung,34768
1807062,1807,Negeri Besar,34771
1807060,1807,Baradatu,34761
1807031,1807,Rebang Tangkas,34784
1807041,1807,Rebang Tangkas,34784
7208030,7208,Ampibabo,94474
7208012,7208,Balinggi,94441
7208061,7208,Bolano Lambunu,94482
7208031,7208,Kasimbar,94462
7208051,7208,Mepanga,94481
7208060,7208,Moutong,94489
7208052,7208,Palasa,94477
7208020,7208,Parigi,94411
7208022,7208,Parigi Barat,94452
7208021,7208,Parigi Selatan,94451
7208024,7208,Parigi Tengah,94453
7208023,7208,Parigi Utara,94454
7208010,7208,Sausu,94443
7208033,7208,Siniu,94455
7208062,7208,Taopa,94483
7208040,7208,Tinombo,94475
7208041,7208,Tinombo Selatan,94463
7208050,7208,Tomini,94476
7208032,7208,Toribulu,94461
